,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12
0,0.25598351849207757,-0.10522918728519626,0.8544406105512088,1.240555317285032,-0.5973531989393361,0.14907862615860165,0.6612358688355264,1.0626244297685206,0.0,0.0,0.0,0.0,0.0
1,0.7192593648279935,1.7841270776585911,1.0121893634169752,0.9113815660104212,0.7975284890953204,1.163626295728677,-0.6739763083727073,0.01568179917286305,0.0,0.0,0.0,0.0,0.0
2,0.20299541540501284,0.4791639771471656,-0.7330921802039853,1.824600579690867,-1.3179391877094166,0.6561095059067309,-0.16257851981244767,0.020975661501623753,0.0,0.0,0.0,0.0,0.0
3,0.43487735678951533,-1.7602044136325934,0.38897753317023903,-1.06094552069249,-0.4799091658035817,1.6841987362958546,0.6882843619626065,0.20468885056402975,0.0,0.0,0.0,0.0,0.0
4,0.0027014127882216805,-1.283248665868343,0.2789278845772592,-0.806748843508223,0.806012118910438,0.4452233147290015,0.16149991431954505,0.19955305939925394,0.0,0.0,0.0,0.0,0.0
5,0.298026113184954,-1.4400817108584942,-0.13608897806396936,1.1912893411232854,0.5769004170961655,-0.19684575167775797,0.1122024442248731,-0.1410680602631305,0.0,0.0,0.0,0.0,0.0
6,0.5832534365223867,-0.4516545191626273,0.6634892915255053,1.3654971659245083,0.049940909144800344,1.870477990424225,0.3451654404796976,0.2593306945816561,0.0,0.0,0.0,0.0,0.0
7,1.3737128818831357,-0.5747290656419906,-0.5195460248864339,1.1421106313162879,0.4998618263404904,0.550895948466458,-0.03574664446725713,-0.6079660883409786,0.0,0.0,0.0,0.0,0.0
8,0.4452767862887144,-0.07750413796588934,-0.01771187256497434,1.444758156458201,-1.0860698033122949,-0.14062202549096645,-0.02773229668134291,0.07310384688132456,0.0,0.0,0.0,0.0,0.0
9,-0.016700403264299907,-0.4675361568913354,0.6475105303355027,0.2121573296083369,-1.8494944901281194,1.45487984957124,0.2709124833225986,0.6208307198378286,0.0,0.0,0.0,0.0,0.0
10,-0.12240252720685459,-0.21001880545775448,0.5877361252559312,0.5569971169217722,-0.41716322791973737,-0.36953250071547383,0.22782703201034663,-0.21982809310251722,0.0,0.0,0.0,0.0,0.0
11,0.8186416473564071,-0.1617802908211951,0.49370881474883405,0.556022588957679,0.9771650003426972,0.41173795023029813,0.49391878932444716,0.2393465318298925,0.0,0.0,0.0,0.0,0.0
12,0.46125515860911825,0.07711155315914717,-0.12726807492651707,0.5595867552458457,-0.7636228882959475,0.37148899881372244,-0.3900847197319832,0.5839997451010258,0.0,0.0,0.0,0.0,0.0
13,0.5440737025610155,-1.2499445725983034,-0.3137297354174778,-0.279181862563313,-0.9219924300623953,-1.241562897505987,0.06987316190324039,-0.06868916334654716,0.0,0.0,0.0,0.0,0.0
14,-0.045277293383050886,-0.4581342595850331,2.441242154911429,-0.3405175998721784,-0.6922939488816702,-0.9108992257506077,-0.2310965347097386,0.2504102136030803,0.0,0.0,0.0,0.0,0.0
15,-0.32600209560472093,-1.168406079301661,1.5124929513487353,0.7519744181862688,0.6047634493296798,0.23413660150876295,0.08127051774225143,-0.263029429704734,0.0,0.0,0.0,0.0,0.0
16,0.22692012548499604,-1.2092289888772312,-0.837983655067924,0.272448532378108,-1.3488240869758021,-0.31799259140612884,0.8066855462421958,0.2525968810901016,0.0,0.0,0.0,0.0,0.0
17,0.31728433594832256,-0.5729187365514907,0.6623604609698005,0.3893754342343874,0.622221935096125,0.2503451090684472,-0.13296312881169509,-0.36124754265189274,0.0,0.0,0.0,0.0,0.0
18,0.6348863480885254,0.18460674489130435,-0.24563000557072262,-0.4332647075281629,1.3308458591331516,-0.23553121279186254,0.09846455437453255,-0.22104214384471746,0.0,0.0,0.0,0.0,0.0
19,0.5713743556833356,-1.0484559170525327,0.21257974816967803,0.1217405776735694,0.6889535008686283,-0.23021695398256933,0.02540020052403836,-0.10366905661816359,0.0,0.0,0.0,0.0,0.0
20,0.045831736458097815,-0.2522778299238906,-1.0472346316832009,1.821985229756858,0.6185545957174922,0.7781342950615672,0.47283389967370426,0.2706495769521687,0.0,0.0,0.0,0.0,0.0
21,0.7240581149006081,-0.4284666588777428,1.178252468056304,0.7571113885801339,1.1768298002694197,-0.08528888379813354,0.03751331219535179,0.6844149252202819,0.0,0.0,0.0,0.0,0.0
22,0.7283085293325638,-0.6257480449883885,-0.44500928300882675,1.2040565738677003,0.47548472315502277,0.5356195260484172,0.32522373193396037,0.2909108753972415,0.0,0.0,0.0,0.0,0.0
23,0.1858320228819509,-1.1496672057948274,0.4643216441757886,1.1861420214262777,-1.4718616005945544,0.048437579237727825,-0.27709091927047075,0.15316108317560212,0.0,0.0,0.0,0.0,0.0
24,-0.004872428794121322,0.3616532227839478,-0.16512736069343345,0.8768013316294874,-1.3101991457648652,0.7136529827309318,-0.22213598396826859,0.053573206005650555,0.0,0.0,0.0,0.0,0.0
25,0.1301503116695593,-0.7534334495798216,-0.4176609461263367,0.2108510467606189,0.6902566725637105,0.605640537750043,0.5730504321234983,-0.05755911560323953,0.0,0.0,0.0,0.0,0.0
26,1.250386026458193,-0.9476176274934426,-0.36894460561129083,1.3777413834644932,0.841106614802649,-0.3054360514715187,0.11552419391257177,-0.35697036148627065,0.0,0.0,0.0,0.0,0.0
27,0.17032154067477642,1.3073138364563037,0.6516840886001506,0.9973510554232703,1.4794385618431876,0.3855208212507468,1.301900932141201,0.29886037134911597,0.0,0.0,0.0,0.0,0.0
28,0.39957196904166514,-0.9420060334366259,1.2694115900576808,-0.9053950995307716,0.3993673992409424,0.5028301170417091,-0.1892616148768405,-0.3076063690750994,0.0,0.0,0.0,0.0,0.0
29,-0.37505486730765936,0.6492118705562969,-1.525232644272703,-1.4196162430736077,-1.0313053763322575,0.7124094471123921,0.10116144796565334,0.1340973159068579,0.0,0.0,0.0,0.0,0.0
30,0.3106855575011525,-0.14492092041633084,0.6248138667105142,2.035423049688839,1.233770640146615,-0.29367891207230507,0.19577985059365194,0.016683407549505487,0.0,0.0,0.0,0.0,0.0
31,0.2311057302678899,-0.7668315546783042,-0.5080889549001023,1.4765667848427035,-1.5397599526007357,0.06621682001457078,-0.7233904052623049,0.09987513189384666,0.0,0.0,0.0,0.0,0.0
32,1.1978655862362817,-0.20712728412248077,0.5420689239567932,1.5608736561773817,0.9191954684265418,-0.49181825598037515,-0.10187498312444275,-0.3567875253539957,0.0,0.0,0.0,0.0,0.0
